# model_metrics export | git=0b7de47 | rows=152 | exported_at=2026-07-15T18:54:19+00:00
trained_at,target,horizon,model,n_train,n_test,mae,rmse,openmeteo_mae,openmeteo_rmse,precision,recall,f1,pr_auc,brier,n_pos_test
2026-06-21 11:04:45.518778+00:00,temp_c,1,linear,134182,33546,0.7913558689262447,1.0760187508985213,1.8405403290013804,2.408699348909506,,,,,,
2026-06-21 11:04:45.518778+00:00,temp_c,1,xgboost,134182,33546,0.7572417683060916,1.024099077505627,1.8405403290013804,2.408699348909506,,,,,,
2026-06-21 11:05:29.813607+00:00,temp_c,3,linear,133797,33450,1.3677820677560655,1.8098661837532832,1.8383600044205306,2.404654094184767,,,,,,
2026-06-21 11:05:29.813607+00:00,temp_c,3,xgboost,133797,33450,1.2596642516580472,1.6469679602723437,1.8383600044205306,2.404654094184767,,,,,,
2026-06-21 11:06:12.115145+00:00,temp_c,24,linear,133694,33424,1.507380674471083,1.9727479656266507,1.8408611221836626,2.410960627747763,,,,,,
2026-06-21 11:06:12.115145+00:00,temp_c,24,xgboost,133694,33424,1.7027138411338967,2.1793474535492248,1.8408611221836626,2.410960627747763,,,,,,
2026-06-28 11:02:34.049919+00:00,rain_mm_1h,1,linear,163089,40773,0.19084362044732525,5.771806697636431,0.5495013857209426,11.795774974016448,,,,,,
2026-06-28 11:02:34.049919+00:00,rain_mm_1h,1,xgboost,163089,40773,0.365246669447159,8.312117252552664,0.5495013857209426,11.795774974016448,,,,,,
2026-06-28 11:03:41.640003+00:00,rain_mm_1h,3,linear,162932,40734,0.48013507150371476,9.80427246000268,0.549453527765503,11.801326214967176,,,,,,
2026-06-28 11:03:41.640003+00:00,rain_mm_1h,3,xgboost,162932,40734,1.8109553148062598,20.80677670753517,0.549453527765503,11.801326214967176,,,,,,
2026-06-28 11:04:51.129218+00:00,rain_mm_1h,24,linear,162744,40686,1.4025824973634364,11.82159548498568,0.547681757852824,11.807579896088233,,,,,,
2026-06-28 11:04:51.129218+00:00,rain_mm_1h,24,xgboost,162744,40686,1.9165601428184325,16.531251578827654,0.547681757852824,11.807579896088233,,,,,,
2026-06-28 11:05:53.232071+00:00,temp_c,1,linear,162876,40720,0.7639627982701556,1.0068776888643718,1.5584120276384903,2.1314846995958074,,,,,,
2026-06-28 11:05:53.232071+00:00,temp_c,1,xgboost,162876,40720,0.6898947061635964,0.9152658987237533,1.5584120276384903,2.1314846995958074,,,,,,
2026-06-28 11:06:58.668404+00:00,temp_c,3,linear,162440,40610,1.2967409674592196,1.6973972342200871,1.5589269744424028,2.131801608076633,,,,,,
2026-06-28 11:06:58.668404+00:00,temp_c,3,xgboost,162440,40610,1.1983314229430753,1.5546449174906558,1.5589269744424028,2.131801608076633,,,,,,
2026-06-28 11:08:04.482234+00:00,temp_c,24,linear,162284,40572,1.4565350338415493,1.9180676478496292,1.5584618679950817,2.132063830505684,,,,,,
2026-06-28 11:08:04.482234+00:00,temp_c,24,xgboost,162284,40572,1.4284921099264782,1.9415332852465836,1.5584618679950817,2.132063830505684,,,,,,
2026-07-05 11:04:32.605982+00:00,rain_mm_1h,1,linear,191708,47928,0.2036394605974398,5.336450626201536,0.6536963779001835,10.919841332505277,,,,,,
2026-07-05 11:04:32.605982+00:00,rain_mm_1h,1,xgboost,191708,47928,0.2534270316322554,6.785177628059949,0.6536963779001835,10.919841332505277,,,,,,
2026-07-05 11:06:01.366450+00:00,rain_mm_1h,3,linear,191528,47882,0.511493527721528,9.064638545464568,0.6533912534981831,10.924911516627036,,,,,,
2026-07-05 11:06:01.366450+00:00,rain_mm_1h,3,xgboost,191528,47882,0.9656272652179589,12.667294005600176,0.6533912534981831,10.924911516627036,,,,,,
2026-07-05 11:07:17.247448+00:00,rain_mm_1h,24,linear,191320,47831,1.2543781714250692,10.941689063548152,0.6499372791704123,10.929356423068022,,,,,,
2026-07-05 11:07:17.247448+00:00,rain_mm_1h,24,xgboost,191320,47831,1.321048227443131,10.996078528392747,0.6499372791704123,10.929356423068022,,,,,,
2026-07-05 11:08:26.795326+00:00,temp_c,1,linear,191460,47865,0.7163644052506061,0.8908716448432021,1.1829909813138955,1.6310533803687994,,,,,,
2026-07-05 11:08:26.795326+00:00,temp_c,1,xgboost,191460,47865,0.6735417289959842,0.8411829616324619,1.1829909813138955,1.6310533803687994,,,,,,
2026-07-05 11:09:39.080578+00:00,temp_c,3,linear,190960,47741,1.3744794011354626,1.7083441537334638,1.1822132815184132,1.6296271448597954,,,,,,
2026-07-05 11:09:39.080578+00:00,temp_c,3,xgboost,190960,47741,1.155504454409056,1.4424903436267091,1.1822132815184132,1.6296271448597954,,,,,,
2026-07-05 11:10:52.492848+00:00,temp_c,24,linear,190761,47691,1.7188585721955227,2.1142156158846945,1.1813690529577694,1.6289870044904082,,,,,,
2026-07-05 11:10:52.492848+00:00,temp_c,24,xgboost,190761,47691,1.5067469489051628,1.8683789716718349,1.1813690529577694,1.6289870044904082,,,,,,
2026-07-12 11:03:29.230623+00:00,rain_mm_1h,1,linear,220032,55009,0.1621409887842489,0.2591492566833674,0.08234216219164138,0.5570127211123911,,,,,,
2026-07-12 11:03:29.230623+00:00,rain_mm_1h,1,xgboost,220032,55009,0.050356766155373156,0.1559457059178705,0.08234216219164138,0.5570127211123911,,,,,,
2026-07-12 11:05:00.529918+00:00,rain_mm_1h,3,linear,219832,54959,0.3630085064492801,0.5051429791085563,0.08203952036973017,0.5559498111404857,,,,,,
2026-07-12 11:05:00.529918+00:00,rain_mm_1h,3,xgboost,219832,54959,0.12382428230805179,0.29221791211863857,0.08203952036973017,0.5559498111404857,,,,,,
2026-07-12 11:06:29.950314+00:00,rain_mm_1h,24,linear,219620,54905,1.9371055580569534,2.233135291318597,0.08146744376650579,0.5532323196032582,,,,,,
2026-07-12 11:06:29.950314+00:00,rain_mm_1h,24,xgboost,219620,54905,0.3535505250167923,2.3975191364267943,0.08146744376650579,0.5532323196032582,,,,,,
2026-07-12 11:08:04.415325+00:00,temp_c,1,linear,219757,54940,0.6943511182556719,0.9067660771981916,1.317354393937278,1.777473793214491,,,,,,
2026-07-12 11:08:04.415325+00:00,temp_c,1,xgboost,219757,54940,0.6351222519015157,0.8297051211924652,1.317354393937278,1.777473793214491,,,,,,
2026-07-12 11:09:33.600014+00:00,temp_c,3,linear,219201,54801,1.2316433606676842,1.5832825626380336,1.3166311061909763,1.7760455104669781,,,,,,
2026-07-12 11:09:33.600014+00:00,temp_c,3,xgboost,219201,54801,1.0474915397688904,1.3843445328599588,1.3166311061909763,1.7760455104669781,,,,,,
2026-07-12 11:11:10.460259+00:00,temp_c,24,linear,218996,54749,1.3296670375516761,1.710380161669259,1.3192195364831147,1.7811998295425198,,,,,,
2026-07-12 11:11:10.460259+00:00,temp_c,24,xgboost,218996,54749,1.3695801998200614,1.8171352225465363,1.3192195364831147,1.7811998295425198,,,,,,
2026-07-14 20:43:54.503006+00:00,rain_mm_1h,1,linear,228013,57004,0.16240287167276007,0.2581591658313918,0.0873282576661287,0.5658188941534065,,,,,,
2026-07-14 20:43:54.503006+00:00,rain_mm_1h,1,twostage,228013,57004,0.018463790812949913,0.1288987903192486,0.0873282576661287,0.5658188941534065,0.9944979367262724,0.9338069099128189,0.9631973355537052,0.9606958959949601,0.003676392836496234,3097.0
2026-07-14 20:43:54.503006+00:00,rain_mm_1h,1,xgboost,228013,57004,0.03600057197773646,0.12948099036512742,0.0873282576661287,0.5658188941534065,,,,,,
2026-07-14 20:46:00.901086+00:00,rain_mm_1h,3,linear,227808,56953,0.4641915616100127,0.590142235787334,0.0870919881305638,0.5648608163275306,,,,,,
2026-07-14 20:46:00.901086+00:00,rain_mm_1h,3,twostage,227808,56953,0.036250625663426926,0.21725329132725085,0.0870919881305638,0.5648608163275306,0.990047770700637,0.8040737148399612,0.8874219446922391,0.8728325436550066,0.010439294390380383,3093.0
2026-07-14 20:46:00.901086+00:00,rain_mm_1h,3,xgboost,227808,56953,0.05782923910110314,0.21993538562085532,0.0870919881305638,0.5648608163275306,,,,,,
2026-07-14 20:48:09.934482+00:00,rain_mm_1h,24,linear,227612,56903,2.2057244091106467,2.4707935096291314,0.0866799641495176,0.5623446742062403,,,,,,
2026-07-14 20:48:09.934482+00:00,rain_mm_1h,24,twostage,227612,56903,0.10781952977254668,0.5645782351567125,0.0866799641495176,0.5623446742062403,0.125,0.0042098445595854924,0.008145363408521303,0.07815484059748753,0.05343325063586235,3088.0
2026-07-14 20:48:09.934482+00:00,rain_mm_1h,24,xgboost,227612,56903,0.2731231039410877,0.6264231573475761,0.0866799641495176,0.5623446742062403,,,,,,
2026-07-15 18:17:25.292873+00:00,temp_c,3,linear,230556,57640,1.2233998030092186,1.5919582638542127,1.4557654815884291,1.9349678397740646,,,,,,
2026-07-15 18:17:25.292873+00:00,temp_c,3,randomforest,230556,57640,1.3158354513483617,1.7331331083004011,1.4557654815884291,1.9349678397740646,,,,,,
2026-07-15 18:17:25.292873+00:00,temp_c,3,xgboost,230556,57640,1.1329909255393737,1.4687486710950335,1.4557654815884291,1.9349678397740646,,,,,,
2026-07-15 18:20:28.579285+00:00,temp_c,1,linear,231503,57876,0.7105681281781417,0.9463989349380318,1.439121648116544,1.92108519153801,,,,,,
2026-07-15 18:20:28.579285+00:00,temp_c,1,randomforest,231503,57876,0.6909464757490928,0.9067995801494798,1.439121648116544,1.92108519153801,,,,,,
2026-07-15 18:20:28.579285+00:00,temp_c,1,xgboost,231503,57876,0.691086171705793,0.9025762928632654,1.439121648116544,1.92108519153801,,,,,,
2026-07-15 18:22:47.636010+00:00,temp_c,6,linear,229414,57354,1.4719790814428904,1.8928105134786892,1.4782567515751435,1.9583485716260853,,,,,,
2026-07-15 18:22:47.636010+00:00,temp_c,6,randomforest,229414,57354,1.5108781450464674,1.9772954536876026,1.4782567515751435,1.9583485716260853,,,,,,
2026-07-15 18:22:47.636010+00:00,temp_c,6,xgboost,229414,57354,1.3341949151205397,1.7524525210182695,1.4782567515751435,1.9583485716260853,,,,,,
2026-07-15 18:24:59.589530+00:00,temp_c,12,linear,227848,56963,1.8641054280254623,2.3586365937537908,1.5287801408605903,2.01324607980145,,,,,,
2026-07-15 18:24:59.589530+00:00,temp_c,12,randomforest,227848,56963,1.6319198998214277,2.145605476057744,1.5287801408605903,2.01324607980145,,,,,,
2026-07-15 18:24:59.589530+00:00,temp_c,12,xgboost,227848,56963,1.508095966181559,2.0025885975440345,1.5287801408605903,2.01324607980145,,,,,,
2026-07-15 18:26:54.683446+00:00,temp_c,24,linear,216586,54147,1.7981402614124256,2.319922220200467,1.8127504633574831,2.429803029623761,,,,,,
2026-07-15 18:26:54.683446+00:00,temp_c,24,randomforest,216586,54147,1.762660430385069,2.344374022175598,1.8127504633574831,2.429803029623761,,,,,,
2026-07-15 18:26:54.683446+00:00,temp_c,24,xgboost,216586,54147,1.5908265636507783,2.074296356003594,1.8127504633574831,2.429803029623761,,,,,,
2026-07-15 18:29:21.515543+00:00,rain_mm_1h,1,linear,231796,57949,0.16062946193500202,0.21860528537918808,0.06351688553728278,0.48624834917388043,,,,,,
2026-07-15 18:29:21.515543+00:00,rain_mm_1h,1,randomforest,231796,57949,0.012504484856319723,0.08025850363111885,0.06351688553728278,0.48624834917388043,,,,,,
2026-07-15 18:29:21.515543+00:00,rain_mm_1h,1,twostage,231796,57949,0.05734049191146063,0.13259175182738125,0.06351688553728278,0.48624834917388043,0.9383202099737533,0.9714673913043478,0.9546061415220294,0.9780841302905919,0.010350652039051056,2208.0
2026-07-15 18:29:21.515543+00:00,rain_mm_1h,1,xgboost,231796,57949,0.023205977280204914,0.09602456136606646,0.06351688553728278,0.48624834917388043,,,,,,
2026-07-15 18:32:06.714331+00:00,rain_mm_1h,3,linear,231226,57807,0.3982387707315686,0.49832526003205985,0.06253083536595914,0.4828442338418687,,,,,,
2026-07-15 18:32:06.714331+00:00,rain_mm_1h,3,randomforest,231226,57807,0.058220206901783665,0.1795712774145122,0.06253083536595914,0.4828442338418687,,,,,,
2026-07-15 18:32:06.714331+00:00,rain_mm_1h,3,twostage,231226,57807,0.14789902771048957,0.2580336617447877,0.06253083536595914,0.4828442338418687,0.6719380888290714,0.9190059825126553,0.776287657920311,0.928889506083013,0.035493120551109314,2173.0
2026-07-15 18:32:06.714331+00:00,rain_mm_1h,3,xgboost,231226,57807,0.058143639981511376,0.1706941646198188,0.06253083536595914,0.4828442338418687,,,,,,
2026-07-15 18:34:49.223092+00:00,rain_mm_1h,6,linear,230487,57622,0.780428701267037,0.933781438637541,0.059988198951789244,0.4749150988501979,,,,,,
2026-07-15 18:34:49.223092+00:00,rain_mm_1h,6,randomforest,230487,57622,0.28207535390680355,0.3981623067115252,0.059988198951789244,0.4749150988501979,,,,,,
2026-07-15 18:34:49.223092+00:00,rain_mm_1h,6,twostage,230487,57622,0.2640535320782633,0.4239800027650061,0.059988198951789244,0.4749150988501979,0.43514121469632594,0.8259013282732448,0.5699787199214275,0.8263438412981242,0.05945117026567459,2108.0
2026-07-15 18:34:49.223092+00:00,rain_mm_1h,6,xgboost,230487,57622,0.15708541148725266,0.2756059263574531,0.059988198951789244,0.4749150988501979,,,,,,
2026-07-15 18:37:19.175112+00:00,rain_mm_1h,12,linear,229317,57330,1.433370102814817,1.699163105375508,0.05754229897087041,0.46258710599160435,,,,,,
2026-07-15 18:37:19.175112+00:00,rain_mm_1h,12,randomforest,229317,57330,0.3112319485544863,0.46402173173875144,0.05754229897087041,0.46258710599160435,,,,,,
2026-07-15 18:37:19.175112+00:00,rain_mm_1h,12,twostage,229317,57330,0.640797021843901,0.8500253705826823,0.05754229897087041,0.46258710599160435,0.11647306462929757,0.745881178232651,0.20148347943358058,0.6239591738092696,0.1553068459033966,2003.0
2026-07-15 18:37:19.175112+00:00,rain_mm_1h,12,xgboost,229317,57330,0.31039747282265906,0.476497247404725,0.05754229897087041,0.46258710599160435,,,,,,
2026-07-15 18:39:21.126037+00:00,rain_mm_1h,24,linear,217189,54298,2.034249280964521,2.295341950638886,0.0564532763637703,0.4595007115344831,,,,,,
2026-07-15 18:39:21.126037+00:00,rain_mm_1h,24,randomforest,217189,54298,0.2944147049710963,0.6782610902137097,0.0564532763637703,0.4595007115344831,,,,,,
2026-07-15 18:39:21.126037+00:00,rain_mm_1h,24,twostage,217189,54298,0.6054069504946386,0.8986052551495769,0.0564532763637703,0.4595007115344831,0.07757128884207358,0.5452141723955579,0.13581873270978792,0.11172052419795887,0.16333167254924774,1891.0
2026-07-15 18:39:21.126037+00:00,rain_mm_1h,24,xgboost,217189,54298,0.37482978804840383,0.6078563569045314,0.0564532763637703,0.4595007115344831,,,,,,
